date,product,category,region,sales_amount,units_sold,customer_id,payment_method
2024-07-22,Desk Organizer,Office Supplies,North,56.98,2,C1209,Debit Card
2024-07-22,Mousepad,Accessories,West,17.99,1,C2290,Credit Card
2024-07-22,LED Desk Lamp,Office Supplies,West,91.98,2,C2126,Cash
2024-07-22,USB Cable,Accessories,West,12.99,1,C1461,Cash
2024-07-22,Laptop,Electronics,West,1234.99,1,C1797,Cash
2024-07-22,LED Desk Lamp,Office Supplies,North,45.99,1,C1954,Cash
2024-07-22,Smartphone,Electronics,North,799.99,1,C2251,PayPal
2024-07-22,Mousepad,Accessories,North,19.99,1,C1787,Cash
2024-07-22,Headphones,Electronics,South,479.97,3,C1939,Debit Card
2024-07-22,Notebook,Office Supplies,West,29.97,3,C2406,Credit Card
2024-07-22,Mousepad,Accessories,South,39.98,2,C1714,Credit Card
2024-07-22,Desk Organizer,Office Supplies,West,59.98,2,C2139,Debit Card
2024-07-22,LED Desk Lamp,Office Supplies,West,137.97,3,C1963,PayPal
2024-07-22,Webcam,Electronics,West,85.49,1,C2428,PayPal
2024-07-22,Webcam,Electronics,South,80.99,1,C2430,Debit Card
2024-07-22,Smartphone,Electronics,North,3999.95,5,C2477,Cash
2024-07-22,Ergonomic Chair,Office Supplies,North,249.99,1,C1827,PayPal
2024-07-22,LED Desk Lamp,Office Supplies,East,137.97,3,C1286,Cash
2024-07-22,Monitor,Electronics,East,332.49,1,C1681,Cash
2024-07-22,USB Cable,Accessories,East,46.76,4,C1746,Cash
2024-07-22,Headphones,Electronics,North,479.97,3,C2257,Credit Card
2024-07-22,Ergonomic Chair,Office Supplies,East,237.49,1,C1794,Debit Card
2024-07-22,Power Bank,Accessories,North,39.99,1,C2177,Debit Card
2024-07-22,Mouse,Accessories,East,23.74,1,C1880,Debit Card
2024-07-22,Ergonomic Chair,Office Supplies,North,237.49,1,C2133,Debit Card
2024-07-22,Keyboard,Accessories,South,75.99,1,C2306,Debit Card
2024-07-22,Notebook,Office Supplies,West,8.99,1,C1532,Debit Card
2024-07-22,Keyboard,Accessories,West,79.99,1,C1108,Debit Card
2024-07-22,Webcam,Electronics,East,719.92,8,C1249,Cash
2024-07-22,Monitor,Electronics,West,349.99,1,C1803,Credit Card
2024-07-22,Mousepad,Accessories,East,17.99,1,C1069,PayPal
2024-07-22,Smartphone,Electronics,South,3199.96,4,C1922,Credit Card
2024-07-22,Smartphone,Electronics,South,799.99,1,C1976,Credit Card
2024-07-22,Webcam,Electronics,West,80.99,1,C1054,Cash
2024-07-23,Notebook,Office Supplies,South,9.99,1,C1999,PayPal
2024-07-23,Keyboard,Accessories,West,159.98,2,C1469,Credit Card
2024-07-23,Desk Organizer,Office Supplies,East,119.96,4,C1943,Cash
2024-07-23,Notebook,Office Supplies,East,9.99,1,C1777,Debit Card
2024-07-23,Desk Organizer,Office Supplies,West,89.97,3,C2369,PayPal
2024-07-23,Webcam,Electronics,South,161.98,2,C1822,PayPal
2024-07-23,USB Cable,Accessories,North,37.02,3,C1887,Debit Card
2024-07-23,Notebook,Office Supplies,East,19.98,2,C2134,Credit Card
2024-07-23,Power Bank,Accessories,North,79.98,2,C1318,Credit Card
2024-07-23,LED Desk Lamp,Office Supplies,North,131.07,3,C2373,Debit Card
2024-07-23,Smartphone,Electronics,West,2159.97,3,C1971,Cash
2024-07-23,Headphones,Electronics,South,287.98,2,C1435,Cash
2024-07-23,USB Cable,Accessories,North,93.53,8,C1902,Credit Card
2024-07-23,Smartphone,Electronics,East,2399.97,3,C1045,Debit Card
2024-07-23,Smartphone,Electronics,West,1519.98,2,C1009,Debit Card
2024-07-23,Ergonomic Chair,Office Supplies,West,249.99,1,C1031,Debit Card
2024-07-23,Notebook,Office Supplies,West,75.92,8,C2190,Credit Card
2024-07-23,Keyboard,Accessories,East,159.98,2,C1692,Cash
2024-07-24,Notebook,Office Supplies,West,9.99,1,C1265,PayPal
2024-07-24,Mouse,Accessories,East,24.99,1,C1996,PayPal
2024-07-24,Mouse,Accessories,North,24.99,1,C1603,Cash
2024-07-24,Notebook,Office Supplies,North,26.97,3,C2339,PayPal
2024-07-24,Smartphone,Electronics,West,2399.97,3,C2373,PayPal
2024-07-24,Desk Organizer,Office Supplies,North,89.97,3,C1371,PayPal
2024-07-24,Power Bank,Accessories,East,39.99,1,C2056,Cash
2024-07-24,Desk Organizer,Office Supplies,South,29.99,1,C1421,Debit Card
2024-07-24,Ergonomic Chair,Office Supplies,South,237.49,1,C2172,PayPal
2024-07-24,Mouse,Accessories,West,49.98,2,C1151,Credit Card
2024-07-24,Desk Organizer,Office Supplies,East,26.99,1,C1553,Debit Card
2024-07-24,Tablet,Electronics,South,499.99,1,C1151,Cash
2024-07-24,Desk Organizer,Office Supplies,North,80.97,3,C1533,Debit Card
2024-07-24,Monitor,Electronics,West,1049.97,3,C1903,PayPal
2024-07-24,USB Cable,Accessories,West,51.96,4,C1689,Debit Card
2024-07-24,USB Cable,Accessories,West,25.98,2,C2069,Cash
2024-07-24,Smartphone,Electronics,North,799.99,1,C1803,Debit Card
2024-07-24,Laptop,Electronics,West,5199.96,4,C2357,PayPal
2024-07-24,Mouse,Accessories,South,24.99,1,C1619,Cash
2024-07-24,Notebook,Office Supplies,North,39.96,4,C2216,Debit Card
2024-07-24,Monitor,Electronics,North,2799.92,8,C2089,Credit Card
2024-07-24,Desk Organizer,Office Supplies,North,113.96,4,C1481,Debit Card
2024-07-25,Notebook,Office Supplies,West,9.49,1,C1717,Cash
2024-07-25,Power Bank,Accessories,South,159.96,4,C1744,Debit Card
2024-07-25,Laptop,Electronics,North,2599.98,2,C1896,Credit Card
2024-07-25,Smartphone,Electronics,East,799.99,1,C1431,PayPal
2024-07-25,Mousepad,Accessories,West,19.99,1,C1584,Debit Card
2024-07-25,Monitor,Electronics,East,629.98,2,C1397,Cash
2024-07-25,Laptop,Electronics,West,1299.99,1,C1918,Credit Card
2024-07-25,Desk Organizer,Office Supplies,West,29.99,1,C1423,Cash
2024-07-25,Keyboard,Accessories,East,79.99,1,C1269,PayPal
2024-07-25,Smartphone,Electronics,East,3039.96,4,C1017,PayPal
2024-07-25,Notebook,Office Supplies,South,29.97,3,C2367,PayPal
2024-07-25,Mousepad,Accessories,South,19.99,1,C1364,Cash
2024-07-25,Webcam,Electronics,West,170.98,2,C1918,Debit Card
2024-07-25,LED Desk Lamp,Office Supplies,West,124.17,3,C2349,Debit Card
2024-07-25,Laptop,Electronics,North,1299.99,1,C1517,PayPal
2024-07-25,Headphones,Electronics,West,479.97,3,C2345,Debit Card
2024-07-25,Mousepad,Accessories,South,79.96,4,C1275,Credit Card
2024-07-25,Mousepad,Accessories,South,17.99,1,C2455,PayPal
2024-07-25,LED Desk Lamp,Office Supplies,North,41.39,1,C1258,Cash
2024-07-25,Tablet,Electronics,North,1424.97,3,C1341,Debit Card
2024-07-25,Keyboard,Accessories,South,71.99,1,C1077,Cash
2024-07-25,LED Desk Lamp,Office Supplies,South,459.9,10,C1856,Cash
2024-07-25,Laptop,Electronics,West,2599.98,2,C2385,Debit Card
2024-07-25,Headphones,Electronics,North,159.99,1,C1048,Cash
2024-07-25,LED Desk Lamp,Office Supplies,West,137.97,3,C2132,Cash
2024-07-25,Desk Organizer,Office Supplies,West,59.98,2,C2226,Credit Card
2024-07-25,Monitor,Electronics,West,314.99,1,C1967,PayPal
2024-07-26,Ergonomic Chair,Office Supplies,North,499.98,2,C1753,PayPal
2024-07-26,Notebook,Office Supplies,South,19.98,2,C1002,PayPal
2024-07-26,Power Bank,Accessories,East,71.98,2,C1016,PayPal
2024-07-26,LED Desk Lamp,Office Supplies,North,82.78,2,C1284,Cash
2024-07-26,Mousepad,Accessories,East,19.99,1,C1344,Cash
2024-07-26,Ergonomic Chair,Office Supplies,West,249.99,1,C1549,Debit Card
2024-07-26,Webcam,Electronics,South,269.97,3,C1943,Debit Card
2024-07-26,Mousepad,Accessories,North,39.98,2,C1164,Cash
2024-07-26,Monitor,Electronics,West,1749.95,5,C1306,PayPal
2024-07-26,Keyboard,Accessories,West,159.98,2,C1594,Cash
2024-07-26,Desk Organizer,Office Supplies,West,85.47,3,C1312,Credit Card
2024-07-26,Desk Organizer,Office Supplies,East,59.98,2,C1970,Debit Card
2024-07-26,Tablet,Electronics,North,449.99,1,C1913,Cash
2024-07-26,Tablet,Electronics,West,499.99,1,C1238,Cash
2024-07-26,Mouse,Accessories,North,89.96,4,C1108,Debit Card
2024-07-26,Notebook,Office Supplies,East,9.99,1,C1508,Credit Card
2024-07-26,Mousepad,Accessories,East,17.99,1,C1673,PayPal
2024-07-26,Notebook,Office Supplies,North,29.97,3,C1067,Cash
2024-07-26,LED Desk Lamp,Office Supplies,East,45.99,1,C1256,Cash
2024-07-26,Ergonomic Chair,Office Supplies,South,249.99,1,C1555,Cash
2024-07-26,Ergonomic Chair,Office Supplies,South,999.96,4,C2481,PayPal
2024-07-26,Power Bank,Accessories,West,399.9,10,C1161,Credit Card
2024-07-26,Monitor,Electronics,South,1049.97,3,C2330,PayPal
2024-07-26,Keyboard,Accessories,East,75.99,1,C1689,PayPal
2024-07-26,Smartphone,Electronics,South,799.99,1,C1772,Cash
2024-07-26,Mouse,Accessories,South,74.97,3,C1620,Credit Card
2024-07-26,Tablet,Electronics,North,999.98,2,C1777,Debit Card
2024-07-27,Desk Organizer,Office Supplies,East,29.99,1,C2185,PayPal
2024-07-27,Notebook,Office Supplies,South,29.97,3,C2345,PayPal
2024-07-27,Mouse,Accessories,West,47.48,2,C1399,Debit Card
2024-07-27,Smartphone,Electronics,North,3999.95,5,C2239,PayPal
2024-07-27,Notebook,Office Supplies,North,9.49,1,C1142,Credit Card
2024-07-27,Webcam,Electronics,North,89.99,1,C1279,Cash
2024-07-27,Laptop,Electronics,West,2599.98,2,C1547,Cash
2024-07-27,Laptop,Electronics,West,1169.99,1,C1345,Cash
2024-07-27,Headphones,Electronics,South,159.99,1,C1434,Cash
2024-07-27,Notebook,Office Supplies,East,9.99,1,C2017,PayPal
2024-07-27,Webcam,Electronics,South,179.98,2,C1808,Debit Card
2024-07-27,Ergonomic Chair,Office Supplies,East,249.99,1,C1360,Cash
2024-07-27,Webcam,Electronics,West,179.98,2,C2022,Cash
2024-07-27,Monitor,Electronics,West,699.98,2,C1510,Cash
2024-07-27,Webcam,Electronics,North,179.98,2,C1321,Debit Card
2024-07-27,Ergonomic Chair,Office Supplies,South,1249.95,5,C2132,PayPal
2024-07-27,Smartphone,Electronics,South,3199.96,4,C2315,Cash
2024-07-27,Keyboard,Accessories,West,75.99,1,C1447,Cash
2024-07-27,Ergonomic Chair,Office Supplies,South,249.99,1,C1982,Credit Card
2024-07-27,Notebook,Office Supplies,South,39.96,4,C2250,Cash
2024-07-27,Notebook,Office Supplies,West,9.99,1,C2357,Cash
2024-07-27,LED Desk Lamp,Office Supplies,West,43.69,1,C1464,Cash
2024-07-27,Headphones,Electronics,South,159.99,1,C1770,Credit Card
2024-07-27,Ergonomic Chair,Office Supplies,North,499.98,2,C2431,PayPal
2024-07-27,Notebook,Office Supplies,North,8.99,1,C1075,Debit Card
2024-07-27,Smartphone,Electronics,South,759.99,1,C1400,Debit Card
2024-07-27,Monitor,Electronics,West,314.99,1,C1377,PayPal
2024-07-27,Keyboard,Accessories,West,75.99,1,C1839,PayPal
2024-07-28,Mouse,Accessories,East,49.98,2,C2141,Credit Card
2024-07-28,Keyboard,Accessories,North,71.99,1,C1238,Credit Card
2024-07-28,LED Desk Lamp,Office Supplies,West,41.39,1,C1943,Debit Card
2024-07-28,Webcam,Electronics,East,85.49,1,C1014,Debit Card
2024-07-28,Notebook,Office Supplies,North,19.98,2,C2458,Credit Card
2024-07-28,USB Cable,Accessories,North,12.99,1,C1976,PayPal
2024-07-28,Headphones,Electronics,East,159.99,1,C2311,PayPal
2024-07-28,Mouse,Accessories,West,23.74,1,C1571,Cash
2024-07-28,Ergonomic Chair,Office Supplies,North,999.96,4,C1471,Cash
2024-07-28,Desk Organizer,Office Supplies,North,29.99,1,C1961,PayPal
2024-07-28,USB Cable,Accessories,North,12.99,1,C1063,Cash
2024-07-28,Webcam,Electronics,South,89.99,1,C1442,Cash
2024-07-28,Monitor,Electronics,South,349.99,1,C1388,PayPal
2024-07-28,LED Desk Lamp,Office Supplies,North,45.99,1,C1134,Credit Card
2024-07-28,Mouse,Accessories,East,112.45,5,C1387,Credit Card
2024-07-28,Monitor,Electronics,West,349.99,1,C2082,Cash
2024-07-28,Keyboard,Accessories,East,151.98,2,C1176,Debit Card
2024-07-28,Mousepad,Accessories,North,56.97,3,C1164,Debit Card
2024-07-28,Ergonomic Chair,Office Supplies,East,1799.93,8,C1729,PayPal
2024-07-28,Keyboard,Accessories,East,71.99,1,C1318,Debit Card
2024-07-28,Desk Organizer,Office Supplies,South,134.95,5,C2392,PayPal
2024-07-28,Power Bank,Accessories,South,37.99,1,C2065,Credit Card
2024-07-28,LED Desk Lamp,Office Supplies,West,45.99,1,C2319,Cash
2024-07-28,Ergonomic Chair,Office Supplies,East,712.47,3,C1256,Credit Card
2024-07-28,LED Desk Lamp,Office Supplies,East,45.99,1,C1645,Debit Card
2024-07-28,Mouse,Accessories,East,99.96,4,C1108,Debit Card
2024-07-29,USB Cable,Accessories,West,23.38,2,C1094,Cash
2024-07-29,Power Bank,Accessories,North,39.99,1,C1611,Debit Card
2024-07-29,Ergonomic Chair,Office Supplies,East,249.99,1,C1381,Cash
2024-07-29,Webcam,Electronics,West,80.99,1,C1370,Debit Card
2024-07-29,Monitor,Electronics,West,944.97,3,C1249,Cash
2024-07-29,Smartphone,Electronics,East,759.99,1,C2499,PayPal
2024-07-29,Monitor,Electronics,South,349.99,1,C1246,Cash
2024-07-29,Ergonomic Chair,Office Supplies,North,1999.92,8,C1990,Debit Card
2024-07-29,Mousepad,Accessories,West,39.98,2,C1873,PayPal
2024-07-29,Webcam,Electronics,South,80.99,1,C1696,Cash
2024-07-29,Desk Organizer,Office Supplies,East,29.99,1,C2014,PayPal
2024-07-29,LED Desk Lamp,Office Supplies,North,183.96,4,C1151,PayPal
2024-07-29,Notebook,Office Supplies,East,9.99,1,C1625,Credit Card
2024-07-29,Smartphone,Electronics,East,6079.92,8,C1866,Cash
2024-07-29,Keyboard,Accessories,East,239.97,3,C2291,Debit Card
2024-07-29,Laptop,Electronics,West,3899.97,3,C1155,Debit Card
2024-07-29,Keyboard,Accessories,South,79.99,1,C1036,Credit Card
2024-07-29,Desk Organizer,Office Supplies,South,59.98,2,C1545,Credit Card
2024-07-29,Desk Organizer,Office Supplies,West,29.99,1,C1427,Cash
2024-07-29,Mousepad,Accessories,East,18.99,1,C2301,PayPal
2024-07-29,LED Desk Lamp,Office Supplies,South,91.98,2,C1572,Credit Card
2024-07-29,Headphones,Electronics,North,159.99,1,C1464,Cash
2024-07-29,LED Desk Lamp,Office Supplies,East,43.69,1,C2304,Credit Card
2024-07-29,Power Bank,Accessories,North,35.99,1,C1321,PayPal
2024-07-29,Keyboard,Accessories,East,159.98,2,C1770,Credit Card
2024-07-29,LED Desk Lamp,Office Supplies,West,82.78,2,C2065,Cash
2024-07-30,Mouse,Accessories,South,74.97,3,C1605,PayPal
2024-07-30,Desk Organizer,Office Supplies,North,29.99,1,C1416,Cash
2024-07-30,Smartphone,Electronics,North,799.99,1,C1808,Cash
2024-07-30,USB Cable,Accessories,South,12.99,1,C1484,Cash
2024-07-30,USB Cable,Accessories,North,25.98,2,C1517,Credit Card
2024-07-30,Mousepad,Accessories,North,79.96,4,C1431,PayPal
2024-07-30,USB Cable,Accessories,West,25.98,2,C1202,Cash
2024-07-30,Monitor,Electronics,North,332.49,1,C2356,Debit Card
2024-07-30,Webcam,Electronics,South,85.49,1,C1497,PayPal
2024-07-30,Mouse,Accessories,North,67.47,3,C2410,Debit Card
2024-07-30,USB Cable,Accessories,East,12.34,1,C2065,PayPal
2024-07-30,Keyboard,Accessories,East,319.96,4,C2183,PayPal
2024-07-30,Power Bank,Accessories,East,37.99,1,C1302,PayPal
2024-07-30,Power Bank,Accessories,West,37.99,1,C1185,PayPal
2024-07-30,Mouse,Accessories,South,99.96,4,C1551,Debit Card
2024-07-30,Mousepad,Accessories,South,53.97,3,C2228,Cash
2024-07-30,Ergonomic Chair,Office Supplies,North,224.99,1,C1509,Credit Card
2024-07-30,Tablet,Electronics,West,999.98,2,C2042,Cash
2024-07-30,LED Desk Lamp,Office Supplies,West,82.78,2,C2104,Credit Card
2024-07-30,Keyboard,Accessories,South,159.98,2,C2454,Credit Card
2024-07-30,USB Cable,Accessories,North,25.98,2,C1359,Cash
2024-07-30,Smartphone,Electronics,West,2399.97,3,C1735,Debit Card
2024-07-30,Ergonomic Chair,Office Supplies,North,224.99,1,C1417,Credit Card
2024-07-30,Tablet,Electronics,North,1499.97,3,C2268,Debit Card
2024-07-30,Headphones,Electronics,West,287.98,2,C1346,PayPal
2024-07-30,Power Bank,Accessories,South,37.99,1,C1247,Cash
2024-07-30,USB Cable,Accessories,South,25.98,2,C1641,Debit Card
2024-07-31,Laptop,Electronics,South,5199.96,4,C1759,Credit Card
2024-07-31,Notebook,Office Supplies,South,19.98,2,C1669,PayPal
2024-07-31,Desk Organizer,Office Supplies,East,29.99,1,C1539,Cash
2024-07-31,Power Bank,Accessories,North,119.97,3,C1642,Cash
2024-07-31,Webcam,Electronics,South,179.98,2,C1171,Credit Card
2024-07-31,Notebook,Office Supplies,North,9.99,1,C2102,Cash
2024-07-31,Notebook,Office Supplies,South,9.99,1,C1147,Credit Card
2024-07-31,Mouse,Accessories,West,49.98,2,C1432,PayPal
2024-07-31,Keyboard,Accessories,West,239.97,3,C2134,Credit Card
2024-07-31,Webcam,Electronics,South,89.99,1,C1972,Debit Card
2024-07-31,LED Desk Lamp,Office Supplies,South,45.99,1,C2254,Cash
2024-07-31,Notebook,Office Supplies,West,9.49,1,C2063,Credit Card
2024-07-31,Monitor,Electronics,West,349.99,1,C1351,Credit Card
2024-07-31,Tablet,Electronics,East,1499.97,3,C1929,Credit Card
2024-07-31,Smartphone,Electronics,East,3999.95,5,C1373,Cash
2024-07-31,Smartphone,Electronics,East,799.99,1,C1837,Cash
2024-07-31,Headphones,Electronics,South,143.99,1,C2446,Cash
2024-07-31,Notebook,Office Supplies,North,9.99,1,C1013,Debit Card
2024-07-31,Mouse,Accessories,North,24.99,1,C2150,PayPal
2024-07-31,Notebook,Office Supplies,East,26.97,3,C1275,Credit Card
2024-07-31,Keyboard,Accessories,East,227.97,3,C2015,Credit Card
2024-07-31,Monitor,Electronics,South,1259.96,4,C1606,Debit Card
2024-07-31,Power Bank,Accessories,North,39.99,1,C1808,PayPal
2024-07-31,Desk Organizer,Office Supplies,West,29.99,1,C2190,Cash
2024-07-31,Mousepad,Accessories,East,19.99,1,C1996,Cash
2024-07-31,Tablet,Electronics,North,499.99,1,C1973,Debit Card
2024-07-31,Monitor,Electronics,West,349.99,1,C1874,Cash
2024-08-01,LED Desk Lamp,Office Supplies,West,91.98,2,C2160,PayPal
2024-08-01,Monitor,Electronics,North,699.98,2,C1111,Debit Card
2024-08-01,Smartphone,Electronics,East,719.99,1,C1768,PayPal
2024-08-01,Mouse,Accessories,East,49.98,2,C2292,Debit Card
2024-08-01,Desk Organizer,Office Supplies,West,28.49,1,C1677,Credit Card
2024-08-01,Desk Organizer,Office Supplies,South,80.97,3,C1181,Credit Card
2024-08-01,Headphones,Electronics,North,287.98,2,C2272,Credit Card
2024-08-01,Headphones,Electronics,North,151.99,1,C2222,Credit Card
2024-08-01,Power Bank,Accessories,North,79.98,2,C2438,PayPal
2024-08-01,Headphones,Electronics,East,143.99,1,C2221,Credit Card
2024-08-01,Desk Organizer,Office Supplies,North,26.99,1,C1295,Debit Card
2024-08-01,Ergonomic Chair,Office Supplies,East,499.98,2,C2481,Credit Card
2024-08-01,Mousepad,Accessories,North,19.99,1,C2371,PayPal
2024-08-01,Laptop,Electronics,South,6174.95,5,C1700,Debit Card
2024-08-01,Tablet,Electronics,West,499.99,1,C1614,Debit Card
2024-08-01,Notebook,Office Supplies,North,9.49,1,C1028,Cash
2024-08-01,Webcam,Electronics,East,179.98,2,C1480,Credit Card
2024-08-01,Mouse,Accessories,East,24.99,1,C1449,PayPal
2024-08-01,Laptop,Electronics,East,1299.99,1,C2012,Credit Card
2024-08-01,Monitor,Electronics,South,349.99,1,C1265,Credit Card
2024-08-01,Notebook,Office Supplies,North,9.99,1,C1440,PayPal
2024-08-01,Webcam,Electronics,West,269.97,3,C2104,Cash
2024-08-01,Ergonomic Chair,Office Supplies,South,237.49,1,C1739,Debit Card
2024-08-01,Monitor,Electronics,West,314.99,1,C1639,PayPal
2024-08-01,Notebook,Office Supplies,East,26.97,3,C1619,PayPal
2024-08-01,Monitor,Electronics,East,349.99,1,C1120,Credit Card
2024-08-01,Headphones,Electronics,South,159.99,1,C2010,Credit Card
2024-08-01,Mouse,Accessories,West,23.74,1,C1006,Credit Card
2024-08-01,Headphones,Electronics,North,799.95,5,C2323,PayPal
2024-08-01,Mouse,Accessories,North,67.47,3,C1983,Debit Card
2024-08-01,Ergonomic Chair,Office Supplies,West,449.98,2,C1860,Cash
2024-08-02,Smartphone,Electronics,West,799.99,1,C1485,Cash
2024-08-02,Mousepad,Accessories,North,18.99,1,C1442,Cash
2024-08-02,Webcam,Electronics,West,89.99,1,C1307,Cash
2024-08-02,Ergonomic Chair,Office Supplies,East,749.97,3,C1924,PayPal
2024-08-02,LED Desk Lamp,Office Supplies,West,87.38,2,C2101,Credit Card
2024-08-02,Webcam,Electronics,West,89.99,1,C1825,PayPal
2024-08-02,USB Cable,Accessories,East,25.98,2,C1833,Debit Card
2024-08-02,Mouse,Accessories,South,22.49,1,C1802,PayPal
2024-08-02,Smartphone,Electronics,East,719.99,1,C1668,PayPal
2024-08-02,USB Cable,Accessories,South,51.96,4,C2178,Cash
2024-08-02,Headphones,Electronics,East,159.99,1,C1266,Cash
2024-08-02,USB Cable,Accessories,East,58.46,5,C2361,Debit Card
2024-08-02,Power Bank,Accessories,North,35.99,1,C2041,Cash
2024-08-02,Notebook,Office Supplies,North,19.98,2,C1373,PayPal
2024-08-02,Mousepad,Accessories,North,19.99,1,C1665,PayPal
2024-08-02,Desk Organizer,Office Supplies,West,85.47,3,C1875,Debit Card
2024-08-02,Ergonomic Chair,Office Supplies,North,249.99,1,C2309,Credit Card
2024-08-02,USB Cable,Accessories,West,12.34,1,C1241,PayPal
2024-08-02,Webcam,Electronics,East,89.99,1,C1305,PayPal
2024-08-02,Mouse,Accessories,South,24.99,1,C1889,Credit Card
2024-08-02,LED Desk Lamp,Office Supplies,East,87.38,2,C2486,PayPal
2024-08-02,Keyboard,Accessories,North,287.96,4,C1456,PayPal
2024-08-02,LED Desk Lamp,Office Supplies,East,229.95,5,C1313,PayPal
2024-08-02,Monitor,Electronics,North,2799.92,8,C1765,Credit Card
2024-08-02,Notebook,Office Supplies,North,9.99,1,C2352,Debit Card
2024-08-03,Webcam,Electronics,South,170.98,2,C1588,PayPal
2024-08-03,Desk Organizer,Office Supplies,West,56.98,2,C1027,Credit Card
2024-08-03,Desk Organizer,Office Supplies,South,29.99,1,C1776,Debit Card
2024-08-03,USB Cable,Accessories,South,38.97,3,C2137,Cash
2024-08-03,Mouse,Accessories,South,22.49,1,C2111,PayPal
2024-08-03,Notebook,Office Supplies,South,35.96,4,C1882,Cash
2024-08-03,Notebook,Office Supplies,South,18.98,2,C2012,Cash
2024-08-03,Laptop,Electronics,East,1169.99,1,C1905,Debit Card
2024-08-03,Laptop,Electronics,West,1299.99,1,C1847,Debit Card
2024-08-03,Laptop,Electronics,West,3509.97,3,C1178,Credit Card
2024-08-03,Smartphone,Electronics,North,2399.97,3,C2483,Debit Card
